,datetime,open,high,low,close,volume,symbol_state,sector_state_sector,macro_state_macro,symbol_range_position,action_signal,position_action,position_delta,position_size,executed_price
2271,2025-06-04 14:15:00+00:00,1.39,1.405,1.39,1.4,18514.0,trend_late,leading,neutral,0.2666666666666663,hold,hold,0,0,
2272,2025-06-04 14:30:00+00:00,1.4,1.4099,1.39,1.4,76301.0,trend_late,leading,neutral,0.2666666666666663,hold,hold,0,0,
2273,2025-06-04 14:45:00+00:00,1.4013,1.42,1.4,1.42,36593.0,pullback,leading,neutral,0.5333333333333325,hold,hold,0,0,
2274,2025-06-04 15:00:00+00:00,1.4114,1.43,1.4114,1.415,66878.0,pullback,leading,neutral,0.46666666666666745,hold,hold,0,0,
2275,2025-06-04 15:15:00+00:00,1.415,1.43,1.415,1.425,23672.0,pullback,leading,neutral,0.6000000000000006,hold,hold,0,0,
2276,2025-06-04 15:30:00+00:00,1.42,1.42,1.4,1.4,32388.0,trend_late,leading,neutral,0.2666666666666663,hold,hold,0,0,
2277,2025-06-04 15:45:00+00:00,1.4,1.4082,1.4,1.4,13839.0,risk_rising,leading,neutral,0.2666666666666663,hold,hold,0,0,
2278,2025-06-04 16:00:00+00:00,1.4,1.4098,1.39,1.395,63560.0,risk_rising,leading,neutral,0.20000000000000118,hold,hold,0,0,
2279,2025-06-04 16:15:00+00:00,1.395,1.4,1.38,1.3901,30581.0,risk_rising,leading,neutral,0.13466666666666632,hold,hold,0,0,
2280,2025-06-04 16:30:00+00:00,1.395,1.41,1.395,1.405,65026.0,range_accumulation,leading,neutral,0.3333333333333343,hold,hold,0,0,
2281,2025-06-04 16:45:00+00:00,1.405,1.41,1.402,1.405,6506.0,range_accumulation,leading,neutral,0.3333333333333343,hold,hold,0,0,
2282,2025-06-04 17:00:00+00:00,1.405,1.41,1.4005,1.41,7127.0,range_neutral,leading,neutral,0.3999999999999994,hold,hold,0,0,
2283,2025-06-04 17:15:00+00:00,1.41,1.42,1.4021,1.415,20847.0,risk_rising,leading,neutral,0.46666666666666745,hold,hold,0,0,
2284,2025-06-04 17:30:00+00:00,1.4199,1.4199,1.4008,1.405,26229.0,risk_rising,leading,neutral,0.3333333333333343,hold,hold,0,0,
2285,2025-06-04 17:45:00+00:00,1.405,1.415,1.395,1.395,34770.0,risk_rising,leading,neutral,0.20000000000000118,hold,hold,0,0,
2286,2025-06-04 18:00:00+00:00,1.4,1.41,1.4,1.41,15202.0,range_neutral,leading,neutral,0.3999999999999994,hold,hold,0,0,
2287,2025-06-04 18:15:00+00:00,1.405,1.415,1.4,1.415,17829.0,range_neutral,leading,neutral,0.46666666666666745,hold,hold,0,0,
2288,2025-06-04 18:30:00+00:00,1.415,1.4179,1.4001,1.405,21199.0,range_accumulation,leading,neutral,0.3333333333333343,hold,hold,0,0,
2289,2025-06-04 18:45:00+00:00,1.4,1.4098,1.4,1.405,13314.0,pullback,leading,neutral,0.5000000000000022,buy,hold,0,0,
2290,2025-06-04 19:00:00+00:00,1.4,1.49,1.3901,1.485,1057893.0,pullback,leading,neutral,0.9545454545454556,hold,hold,0,0,
2291,2025-06-04 19:15:00+00:00,1.4899,1.55,1.46,1.47,1071176.0,pullback,leading,neutral,0.5294117647058824,hold,hold,0,0,
2292,2025-06-04 19:30:00+00:00,1.4638,1.48,1.4401,1.445,186076.0,pullback,leading,neutral,0.38235294117647123,hold,hold,0,0,
2293,2025-06-04 19:45:00+00:00,1.445,1.4499,1.42,1.44,139607.0,pullback,leading,neutral,0.35294117647058826,hold,hold,0,0,
2294,2025-06-04 20:00:00+00:00,1.445,1.47,1.44,1.455,192731.0,pullback,leading,neutral,0.44117647058823595,hold,hold,0,0,
2295,2025-06-05 13:30:00+00:00,1.46,1.5,1.46,1.4936,84756.0,pullback,leading,neutral,0.6682352941176474,hold,hold,0,0,
2296,2025-06-05 13:45:00+00:00,1.485,1.505,1.46,1.46,196583.0,pullback,leading,neutral,0.47058823529411764,hold,hold,0,0,
2297,2025-06-05 14:00:00+00:00,1.465,1.4699,1.42,1.43,238656.0,pullback,leading,neutral,0.29411764705882354,hold,hold,0,0,
2298,2025-06-05 14:15:00+00:00,1.425,1.44,1.42,1.435,77648.0,pullback,leading,neutral,0.3235294117647065,hold,hold,0,0,
2299,2025-06-05 14:30:00+00:00,1.4387,1.45,1.43,1.44,40212.0,pullback,leading,neutral,0.3120700437773609,hold,hold,0,0,
2300,2025-06-05 14:45:00+00:00,1.44,1.45,1.41,1.45,48648.0,trend_late,leading,neutral,0.3746091307066917,reduce,hold,0,0,
2301,2025-06-05 15:00:00+00:00,1.445,1.45,1.415,1.435,112061.0,trend_late,leading,neutral,0.28080050031269616,hold,hold,0,0,
2302,2025-06-05 15:15:00+00:00,1.435,1.44,1.421,1.425,32950.0,trend_late,leading,neutral,0.21826141338336535,hold,hold,0,0,
2303,2025-06-05 15:30:00+00:00,1.425,1.43,1.42,1.425,21247.0,trend_late,leading,neutral,0.21826141338336535,hold,hold,0,0,
2304,2025-06-05 15:45:00+00:00,1.42,1.43,1.42,1.43,21304.0,trend_late,leading,neutral,0.24953095684803006,hold,hold,0,0,
2305,2025-06-05 16:00:00+00:00,1.4295,1.43,1.41,1.425,78854.0,risk_rising,leading,neutral,0.21826141338336535,hold,hold,0,0,
2306,2025-06-05 16:15:00+00:00,1.4201,1.43,1.42,1.43,11628.0,risk_rising,leading,neutral,0.24953095684803006,hold,hold,0,0,
2307,2025-06-05 16:30:00+00:00,1.43,1.43,1.41,1.43,17881.0,range_accumulation,leading,neutral,0.24953095684803006,hold,hold,0,0,
2308,2025-06-05 16:45:00+00:00,1.43,1.43,1.4121,1.415,22222.0,risk_rising,leading,neutral,0.15572232645403453,hold,hold,0,0,
2309,2025-06-05 17:00:00+00:00,1.41,1.4163,1.4,1.41,134977.0,risk_rising,leading,neutral,0.12445278298936842,hold,hold,0,0,
2310,2025-06-05 17:15:00+00:00,1.4199,1.45,1.41,1.45,36608.0,range_accumulation,leading,neutral,0.3333333333333333,hold,hold,0,0,
2311,2025-06-05 17:30:00+00:00,1.45,1.45,1.4315,1.4315,50316.0,risk_rising,leading,neutral,0.3000000000000008,hold,hold,0,0,
2312,2025-06-05 17:45:00+00:00,1.4315,1.435,1.4315,1.435,10800.0,range_accumulation,leading,neutral,0.33333333333333476,hold,hold,0,0,
2313,2025-06-05 18:00:00+00:00,1.435,1.455,1.4301,1.44,69709.0,range_neutral,leading,neutral,0.3809523809523814,hold,hold,0,0,
2314,2025-06-05 18:15:00+00:00,1.44,1.4465,1.43,1.445,13108.0,range_neutral,leading,neutral,0.4285714285714301,hold,hold,0,0,
2315,2025-06-05 18:30:00+00:00,1.445,1.45,1.44,1.45,17680.0,range_neutral,leading,neutral,0.4761904761904767,hold,hold,0,0,
2316,2025-06-05 18:45:00+00:00,1.44,1.46,1.435,1.435,89513.0,pullback,leading,neutral,0.5007153075822619,buy,hold,0,0,
2317,2025-06-05 19:00:00+00:00,1.44,1.45,1.43,1.435,52441.0,pullback,leading,neutral,0.5833333333333351,hold,hold,0,0,
2318,2025-06-05 19:15:00+00:00,1.435,1.4399,1.4201,1.4201,26093.0,pullback,leading,neutral,0.3349999999999998,hold,hold,0,0,
2319,2025-06-05 19:30:00+00:00,1.4201,1.43,1.4,1.405,171337.0,trend_late,leading,neutral,0.08333333333333519,hold,hold,0,0,
2320,2025-06-05 19:45:00+00:00,1.405,1.42,1.4,1.415,50508.0,trend_late,leading,neutral,0.25000000000000183,hold,hold,0,0,
2321,2025-06-05 20:00:00+00:00,1.415,1.43,1.4,1.42,185995.0,trend_late,leading,neutral,0.3333333333333333,hold,hold,0,0,
2322,2025-06-06 13:30:00+00:00,1.39,1.405,1.39,1.4,25361.0,risk_rising,weak,risk_on,0.14285714285714285,reduce,hold,0,0,
2323,2025-06-06 13:45:00+00:00,1.405,1.42,1.38,1.395,189744.0,risk_rising,weak,risk_on,0.1875000000000014,hold,hold,0,0,
2324,2025-06-06 14:00:00+00:00,1.3946,1.4,1.38,1.39,55177.0,risk_rising,weak,risk_on,0.125,hold,hold,0,0,
2325,2025-06-06 14:15:00+00:00,1.39,1.41,1.385,1.401,48497.0,risk_rising,weak,risk_on,0.2625000000000014,hold,hold,0,0,
2326,2025-06-06 14:30:00+00:00,1.405,1.41,1.39,1.39,22580.0,risk_rising,weak,risk_on,0.125,hold,hold,0,0,
2327,2025-06-06 14:45:00+00:00,1.395,1.4099,1.39,1.4,31780.0,risk_rising,weak,risk_on,0.25,hold,hold,0,0,
2328,2025-06-06 15:00:00+00:00,1.4,1.4,1.39,1.39,64020.0,risk_rising,weak,risk_on,0.125,hold,hold,0,0,
2329,2025-06-06 15:15:00+00:00,1.395,1.41,1.39,1.405,27325.0,range_accumulation,weak,risk_on,0.3125000000000014,hold,hold,0,0,
2330,2025-06-06 15:30:00+00:00,1.405,1.4097,1.38,1.405,60913.0,risk_rising,weak,risk_on,0.3125000000000014,hold,hold,0,0,
2331,2025-06-06 15:45:00+00:00,1.405,1.41,1.4,1.405,5974.0,risk_rising,weak,risk_on,0.3125000000000014,hold,hold,0,0,
2332,2025-06-06 16:00:00+00:00,1.405,1.41,1.4013,1.405,23328.0,range_accumulation,weak,risk_on,0.3125000000000014,hold,hold,0,0,
2333,2025-06-06 16:15:00+00:00,1.405,1.41,1.4,1.41,10668.0,range_neutral,weak,risk_on,0.375,hold,hold,0,0,
2334,2025-06-06 16:30:00+00:00,1.405,1.41,1.4046,1.405,2700.0,range_accumulation,weak,risk_on,0.3125000000000014,hold,hold,0,0,
2335,2025-06-06 16:45:00+00:00,1.4,1.41,1.4,1.4099,14946.0,range_neutral,weak,risk_on,0.37375000000000014,hold,hold,0,0,
2336,2025-06-06 17:00:00+00:00,1.4015,1.41,1.4015,1.405,12725.0,range_neutral,weak,risk_on,0.3571428571428587,hold,hold,0,0,
2337,2025-06-06 17:15:00+00:00,1.405,1.41,1.4046,1.4046,4764.0,pullback,weak,risk_on,0.41068447412354175,buy,hold,0,0,
2338,2025-06-06 17:30:00+00:00,1.4046,1.42,1.4046,1.4199,10100.0,pullback,weak,risk_on,0.7980000000000003,hold,hold,0,0,
2339,2025-06-06 17:45:00+00:00,1.4165,1.42,1.41,1.415,6550.0,pullback,weak,risk_on,0.7000000000000022,hold,hold,0,0,
2340,2025-06-06 18:00:00+00:00,1.42,1.42,1.41,1.415,10800.0,pullback,weak,risk_on,0.7000000000000022,hold,hold,0,0,
2341,2025-06-06 18:15:00+00:00,1.415,1.42,1.41,1.41,14639.0,pullback,weak,risk_on,0.75,hold,hold,0,0,
2342,2025-06-06 18:30:00+00:00,1.41,1.415,1.4,1.405,19534.0,pullback,weak,risk_on,0.6250000000000028,hold,hold,0,0,
2343,2025-06-06 18:45:00+00:00,1.405,1.405,1.395,1.4,19420.0,trend_late,weak,risk_on,0.5,hold,hold,0,0,
2344,2025-06-06 19:00:00+00:00,1.4,1.4,1.39,1.395,6168.0,trend_late,weak,risk_on,0.3750000000000028,hold,hold,0,0,
2345,2025-06-06 19:15:00+00:00,1.395,1.4,1.39,1.395,11223.0,trend_late,weak,risk_on,0.3750000000000028,hold,hold,0,0,
2346,2025-06-06 19:30:00+00:00,1.395,1.4,1.38,1.38,136268.0,risk_rising,weak,risk_on,0.0,hold,hold,0,0,
2347,2025-06-06 19:45:00+00:00,1.38,1.39,1.375,1.385,67656.0,risk_rising,weak,risk_on,0.22222222222222276,hold,hold,0,0,
2348,2025-06-06 20:00:00+00:00,1.385,1.39,1.37,1.38,92352.0,risk_rising,weak,risk_on,0.19999999999999646,hold,hold,0,0,
2349,2025-06-09 13:30:00+00:00,1.37,1.39,1.34,1.3413,84549.0,risk_rising,leading,neutral,0.01624999999999824,reduce,hold,0,0,
2350,2025-06-09 13:45:00+00:00,1.345,1.35,1.32,1.3499,298883.0,risk_rising,leading,neutral,0.29900000000000077,hold,hold,0,0,
2351,2025-06-09 14:00:00+00:00,1.34,1.35,1.33,1.3488,63416.0,risk_rising,leading,neutral,0.28799999999999976,hold,hold,0,0,
2352,2025-06-09 14:15:00+00:00,1.3499,1.35,1.32,1.3402,117131.0,risk_rising,leading,neutral,0.20200000000000023,hold,hold,0,0,
2353,2025-06-09 14:30:00+00:00,1.3482,1.36,1.34,1.3501,23124.0,risk_rising,leading,neutral,0.30100000000000054,hold,hold,0,0,
2354,2025-06-09 14:45:00+00:00,1.3581,1.36,1.3401,1.345,37488.0,risk_rising,leading,neutral,0.24999999999999944,hold,hold,0,0,
2355,2025-06-09 15:00:00+00:00,1.34,1.34,1.33,1.33,46713.0,risk_rising,leading,neutral,0.10000000000000023,hold,hold,0,0,
2356,2025-06-09 15:15:00+00:00,1.3389,1.34,1.33,1.335,19914.0,risk_rising,leading,neutral,0.14999999999999922,hold,hold,0,0,
2357,2025-06-09 15:30:00+00:00,1.34,1.3599,1.3302,1.3535,43397.0,risk_rising,leading,neutral,0.3349999999999991,hold,hold,0,0,
2358,2025-06-09 15:45:00+00:00,1.351,1.365,1.345,1.36,74271.0,risk_rising,leading,neutral,0.4000000000000009,hold,hold,0,0,
2359,2025-06-09 16:00:00+00:00,1.36,1.3691,1.35,1.365,33084.0,range_neutral,leading,neutral,0.4499999999999999,hold,hold,0,0,
2360,2025-06-09 16:15:00+00:00,1.3648,1.37,1.36,1.37,10970.0,range_neutral,leading,neutral,0.5000000000000011,hold,hold,0,0,
2361,2025-06-09 16:30:00+00:00,1.365,1.38,1.36,1.37,35017.0,range_neutral,leading,neutral,0.5263157894736848,hold,hold,0,0,
2362,2025-06-09 16:45:00+00:00,1.37,1.38,1.37,1.375,28574.0,range_neutral,leading,neutral,0.6470588235294114,hold,hold,0,0,
2363,2025-06-09 17:00:00+00:00,1.375,1.385,1.37,1.3799,16740.0,range_distribution,leading,neutral,0.7487499999999995,hold,hold,0,0,
2364,2025-06-09 17:15:00+00:00,1.3799,1.39,1.375,1.39,4400.0,pullback,leading,neutral,0.8749999999999997,buy,buy,200,200,1.39
2365,2025-06-09 17:30:00+00:00,1.39,1.39,1.38,1.39,19613.0,pullback,leading,neutral,0.8749999999999997,hold,hold,0,200,
2366,2025-06-09 17:45:00+00:00,1.39,1.39,1.3803,1.385,6143.0,pullback,leading,neutral,0.9285714285714299,hold,hold,0,200,
2367,2025-06-09 18:00:00+00:00,1.385,1.4,1.385,1.389,23929.0,pullback,leading,neutral,0.862500000000001,hold,hold,0,200,
2368,2025-06-09 18:15:00+00:00,1.385,1.41,1.38,1.4071,172630.0,pullback,leading,neutral,0.9677777777777788,hold,hold,0,200,
2369,2025-06-09 18:30:00+00:00,1.41,1.41,1.4,1.405,51132.0,pullback,leading,neutral,0.9444444444444455,hold,hold,0,200,
2370,2025-06-09 18:45:00+00:00,1.405,1.41,1.39,1.395,127256.0,pullback,leading,neutral,0.8333333333333341,hold,hold,0,200,
2371,2025-06-09 19:00:00+00:00,1.395,1.42,1.395,1.4101,71801.0,pullback,leading,neutral,0.9009999999999997,hold,hold,0,200,
2372,2025-06-09 19:15:00+00:00,1.4148,1.43,1.4116,1.42,26572.0,pullback,leading,neutral,0.8999999999999998,hold,hold,0,200,
2373,2025-06-09 19:30:00+00:00,1.4254,1.47,1.42,1.455,121926.0,pullback,leading,neutral,0.8928571428571435,hold,hold,0,200,
2374,2025-06-09 19:45:00+00:00,1.455,1.46,1.4401,1.455,70279.0,pullback,leading,neutral,0.8928571428571435,hold,hold,0,200,
2375,2025-06-09 20:00:00+00:00,1.4501,1.47,1.44,1.455,267535.0,pullback,leading,neutral,0.8928571428571435,hold,hold,0,200,
2376,2025-06-10 13:30:00+00:00,1.45,1.45,1.445,1.445,19879.0,pullback,mixed,risk_on,0.8211731044349075,hold,hold,0,200,
2377,2025-06-10 13:45:00+00:00,1.45,1.52,1.4414,1.4613,312975.0,pullback,mixed,risk_on,0.6645714285714288,hold,hold,0,200,
2378,2025-06-10 14:00:00+00:00,1.46,1.49,1.46,1.485,60040.0,pullback,mixed,risk_on,0.7941176470588239,hold,hold,0,200,
2379,2025-06-10 14:15:00+00:00,1.4887,1.52,1.485,1.5,163629.0,pullback,mixed,risk_on,0.8749999999999998,hold,hold,0,200,
2380,2025-06-10 14:30:00+00:00,1.495,1.4999,1.46,1.4699,72988.0,pullback,mixed,risk_on,0.6868749999999997,hold,hold,0,200,
2381,2025-06-10 14:45:00+00:00,1.465,1.47,1.45,1.47,78201.0,pullback,mixed,risk_on,0.6666666666666662,hold,hold,0,200,
2382,2025-06-10 15:00:00+00:00,1.47,1.4789,1.4521,1.465,54303.0,pullback,mixed,risk_on,0.6333333333333335,hold,hold,0,200,
2383,2025-06-10 15:15:00+00:00,1.4692,1.47,1.45,1.455,32677.0,pullback,mixed,risk_on,0.5517241379310349,hold,hold,0,200,
2384,2025-06-10 15:30:00+00:00,1.455,1.465,1.45,1.465,33542.0,pullback,mixed,risk_on,0.607142857142858,hold,hold,0,200,
2385,2025-06-10 15:45:00+00:00,1.4699,1.47,1.44,1.4499,140439.0,trend_late,mixed,risk_on,0.4992857142857144,reduce,reduce,-200,0,1.4499
2386,2025-06-10 16:00:00+00:00,1.445,1.4668,1.445,1.455,21627.0,pullback,mixed,risk_on,0.5357142857142865,hold,hold,0,0,
2387,2025-06-10 16:15:00+00:00,1.455,1.46,1.45,1.455,17281.0,trend_late,mixed,risk_on,0.5357142857142865,hold,hold,0,0,
2388,2025-06-10 16:30:00+00:00,1.455,1.47,1.4548,1.465,37692.0,trend_late,mixed,risk_on,0.5769230769230778,hold,hold,0,0,
2389,2025-06-10 16:45:00+00:00,1.465,1.47,1.46,1.465,3300.0,trend_late,mixed,risk_on,0.5769230769230778,hold,hold,0,0,
2390,2025-06-10 17:00:00+00:00,1.465,1.4789,1.46,1.465,13083.0,trend_late,mixed,risk_on,0.5600000000000005,hold,hold,0,0,
2391,2025-06-10 17:15:00+00:00,1.4608,1.4665,1.46,1.465,36945.0,risk_rising,mixed,risk_on,0.4926199261992628,hold,hold,0,0,
2392,2025-06-10 17:30:00+00:00,1.465,1.475,1.46,1.46,40665.0,risk_rising,mixed,risk_on,0.4,hold,hold,0,0,
2393,2025-06-10 17:45:00+00:00,1.46,1.485,1.46,1.475,98840.0,range_neutral,mixed,risk_on,0.4375000000000014,hold,hold,0,0,
2394,2025-06-10 18:00:00+00:00,1.475,1.48,1.465,1.465,10987.0,range_accumulation,mixed,risk_on,0.3125000000000014,hold,hold,0,0,
2395,2025-06-10 18:15:00+00:00,1.46,1.465,1.45,1.455,22715.0,range_accumulation,mixed,risk_on,0.1875000000000014,hold,hold,0,0,
2396,2025-06-10 18:30:00+00:00,1.46,1.47,1.455,1.465,24059.0,range_accumulation,mixed,risk_on,0.3125000000000014,hold,hold,0,0,
2397,2025-06-10 18:45:00+00:00,1.4665,1.47,1.46,1.46,7110.0,range_accumulation,mixed,risk_on,0.25,buy,buy,200,200,1.46
2398,2025-06-10 19:00:00+00:00,1.465,1.47,1.46,1.46,16222.0,risk_rising,mixed,risk_on,0.25,hold,hold,0,200,
2399,2025-06-10 19:15:00+00:00,1.465,1.47,1.46,1.465,23476.0,pullback,mixed,risk_on,0.417362270450753,hold,hold,0,200,
2400,2025-06-10 19:30:00+00:00,1.465,1.468,1.46,1.465,12375.0,pullback,mixed,risk_on,0.5555555555555567,hold,hold,0,200,
2401,2025-06-10 19:45:00+00:00,1.4611,1.4698,1.45,1.4599,16201.0,trend_late,mixed,risk_on,0.44222222222222135,hold,hold,0,200,
2402,2025-06-10 20:00:00+00:00,1.455,1.47,1.45,1.47,29614.0,pullback,mixed,risk_on,0.6666666666666651,hold,hold,0,200,
2403,2025-06-11 13:30:00+00:00,1.44,1.44,1.41,1.435,87561.0,risk_rising,leading,neutral,0.3333333333333343,reduce,hold,0,200,
2404,2025-06-11 13:45:00+00:00,1.4301,1.4446,1.41,1.415,64024.0,risk_rising,leading,neutral,0.06666666666666805,hold,hold,0,200,
2405,2025-06-11 14:00:00+00:00,1.4101,1.42,1.39,1.415,87954.0,risk_rising,leading,neutral,0.263157894736843,hold,hold,0,200,
2406,2025-06-11 14:15:00+00:00,1.4191,1.42,1.4,1.4175,86198.0,risk_rising,leading,neutral,0.28947368421052655,hold,hold,0,200,
2407,2025-06-11 14:30:00+00:00,1.415,1.42,1.41,1.415,53393.0,risk_rising,leading,neutral,0.263157894736843,hold,hold,0,200,
2408,2025-06-11 14:45:00+00:00,1.41,1.42,1.41,1.415,16914.0,risk_rising,leading,neutral,0.263157894736843,hold,hold,0,200,
2409,2025-06-11 15:00:00+00:00,1.415,1.42,1.41,1.415,19334.0,risk_rising,leading,neutral,0.263157894736843,hold,hold,0,200,
2410,2025-06-11 15:15:00+00:00,1.415,1.43,1.4105,1.4285,31101.0,risk_rising,leading,neutral,0.4052631578947381,hold,hold,0,200,
2411,2025-06-11 15:30:00+00:00,1.425,1.44,1.42,1.43,19409.0,risk_rising,leading,neutral,0.4210526315789469,hold,hold,0,200,
2412,2025-06-11 15:45:00+00:00,1.432,1.44,1.43,1.4328,8322.0,risk_rising,leading,neutral,0.45052631578947455,hold,hold,0,200,
2413,2025-06-11 16:00:00+00:00,1.435,1.4399,1.425,1.4347,10245.0,risk_rising,leading,neutral,0.49666666666666826,hold,hold,0,200,
2414,2025-06-11 16:15:00+00:00,1.4347,1.44,1.43,1.435,4526.0,range_neutral,leading,neutral,0.5625000000000013,hold,hold,0,200,
2415,2025-06-11 16:30:00+00:00,1.435,1.435,1.4219,1.425,10972.0,range_neutral,leading,neutral,0.4375000000000014,hold,hold,0,200,
2416,2025-06-11 16:45:00+00:00,1.43,1.43,1.4205,1.43,17181.0,range_neutral,leading,neutral,0.5,hold,hold,0,200,
2417,2025-06-11 17:00:00+00:00,1.43,1.45,1.4223,1.44,76612.0,range_neutral,leading,neutral,0.625,hold,hold,0,200,
2418,2025-06-11 17:15:00+00:00,1.45,1.455,1.4402,1.45,14590.0,range_distribution,leading,neutral,0.75,hold,hold,0,200,
2419,2025-06-11 17:30:00+00:00,1.45,1.46,1.44,1.46,30795.0,pullback,leading,neutral,0.875,buy,hold,0,200,
2420,2025-06-11 17:45:00+00:00,1.46,1.46,1.45,1.455,18928.0,pullback,leading,neutral,0.8125000000000013,hold,hold,0,200,
2421,2025-06-11 18:00:00+00:00,1.455,1.455,1.44,1.445,6302.0,pullback,leading,neutral,0.6875000000000013,hold,hold,0,200,
2422,2025-06-11 18:15:00+00:00,1.445,1.445,1.41,1.415,136207.0,trend_late,leading,neutral,0.3571428571428587,hold,hold,0,200,
2423,2025-06-11 18:30:00+00:00,1.415,1.425,1.41,1.425,11154.0,trend_late,leading,neutral,0.5000000000000016,hold,hold,0,200,
2424,2025-06-11 18:45:00+00:00,1.425,1.43,1.42,1.43,5114.0,trend_late,leading,neutral,0.5714285714285714,hold,hold,0,200,
2425,2025-06-11 19:00:00+00:00,1.43,1.43,1.4213,1.425,10192.0,pullback,leading,neutral,0.4166666666666685,hold,hold,0,200,
2426,2025-06-11 19:15:00+00:00,1.425,1.4297,1.42,1.4297,2518.0,trend_late,leading,neutral,0.3940000000000007,hold,hold,0,200,
2427,2025-06-11 19:30:00+00:00,1.425,1.43,1.4241,1.425,5254.0,trend_late,leading,neutral,0.3000000000000022,hold,hold,0,200,
2428,2025-06-11 19:45:00+00:00,1.425,1.425,1.4115,1.415,27340.0,trend_late,leading,neutral,0.10000000000000223,hold,hold,0,200,
2429,2025-06-11 20:00:00+00:00,1.415,1.42,1.41,1.42,19391.0,risk_rising,leading,neutral,0.2,hold,hold,0,200,
2430,2025-06-12 13:30:00+00:00,1.4,1.415,1.4,1.41,14271.0,risk_rising,mixed,risk_off,0.16666666666666666,reduce,reduce,-200,0,1.41
2431,2025-06-12 13:45:00+00:00,1.41,1.4193,1.4,1.41,30727.0,risk_rising,mixed,risk_off,0.16666666666666666,hold,hold,0,0,
2432,2025-06-12 14:00:00+00:00,1.41,1.415,1.4001,1.41,22750.0,risk_rising,mixed,risk_off,0.16666666666666666,hold,hold,0,0,
2433,2025-06-12 14:15:00+00:00,1.41,1.42,1.4,1.41,11325.0,risk_rising,mixed,risk_off,0.16666666666666666,hold,hold,0,0,
2434,2025-06-12 14:30:00+00:00,1.405,1.415,1.4028,1.415,6165.0,risk_rising,mixed,risk_off,0.25000000000000183,hold,hold,0,0,
2435,2025-06-12 14:45:00+00:00,1.4189,1.44,1.415,1.435,17514.0,range_neutral,mixed,risk_off,0.5833333333333351,hold,hold,0,0,
2436,2025-06-12 15:00:00+00:00,1.4301,1.44,1.43,1.4398,19085.0,range_distribution,mixed,risk_off,0.6633333333333337,hold,hold,0,0,
2437,2025-06-12 15:15:00+00:00,1.435,1.44,1.42,1.425,50125.0,range_neutral,mixed,risk_off,0.4166666666666685,hold,hold,0,0,
2438,2025-06-12 15:30:00+00:00,1.4299,1.4299,1.4101,1.4117,8650.0,risk_rising,mixed,risk_off,0.19500000000000056,hold,hold,0,0,
2439,2025-06-12 15:45:00+00:00,1.4113,1.415,1.4,1.4089,13655.0,risk_rising,mixed,risk_off,0.14833333333333537,hold,hold,0,0,
2440,2025-06-12 16:00:00+00:00,1.4089,1.41,1.4001,1.4001,11550.0,risk_rising,mixed,risk_off,0.0018181818181816126,hold,hold,0,0,
2441,2025-06-12 16:15:00+00:00,1.4001,1.41,1.4001,1.405,7900.0,risk_rising,mixed,risk_off,0.1111111111111133,hold,hold,0,0,
2442,2025-06-12 16:30:00+00:00,1.405,1.41,1.4,1.4,3851.0,risk_rising,mixed,risk_off,0.0,hold,hold,0,0,
2443,2025-06-12 16:45:00+00:00,1.4,1.4361,1.4,1.43,36293.0,range_distribution,mixed,risk_off,0.75,hold,hold,0,0,
2444,2025-06-12 17:00:00+00:00,1.435,1.44,1.431,1.435,1790.0,pullback,mixed,risk_off,0.8750000000000028,hold,hold,0,0,
2445,2025-06-12 17:15:00+00:00,1.4302,1.4392,1.43,1.435,49707.0,pullback,mixed,risk_off,0.8750000000000028,hold,hold,0,0,
2446,2025-06-12 17:30:00+00:00,1.433,1.44,1.43,1.435,4299.0,risk_rising,mixed,risk_off,0.8750000000000028,hold,hold,0,0,
2447,2025-06-12 17:45:00+00:00,1.44,1.44,1.43,1.435,4904.0,pullback,mixed,risk_off,0.8750000000000028,hold,hold,0,0,
2448,2025-06-12 18:00:00+00:00,1.435,1.44,1.431,1.44,4389.0,pullback,mixed,risk_off,1.0,hold,hold,0,0,
2449,2025-06-12 18:15:00+00:00,1.43,1.49,1.43,1.485,271491.0,pullback,mixed,risk_off,0.9444444444444456,hold,hold,0,0,
2450,2025-06-12 18:30:00+00:00,1.485,1.53,1.475,1.5005,366085.0,pullback,mixed,risk_off,0.7730769230769227,hold,hold,0,0,
2451,2025-06-12 18:45:00+00:00,1.51,1.555,1.5,1.525,165424.0,pullback,mixed,risk_off,0.8064516129032256,hold,hold,0,0,
2452,2025-06-12 19:00:00+00:00,1.525,1.5399,1.51,1.5191,107547.0,pullback,mixed,risk_off,0.7683870967741933,hold,hold,0,0,
2453,2025-06-12 19:15:00+00:00,1.5101,1.515,1.4701,1.475,190406.0,pullback,mixed,risk_off,0.48387096774193655,hold,hold,0,0,
2454,2025-06-12 19:30:00+00:00,1.475,1.48,1.47,1.48,35015.0,pullback,mixed,risk_off,0.5161290322580648,hold,hold,0,0,
2455,2025-06-12 19:45:00+00:00,1.4746,1.5399,1.4746,1.535,204539.0,pullback,mixed,risk_off,0.8709677419354838,hold,hold,0,0,
2456,2025-06-12 20:00:00+00:00,1.54,1.63,1.51,1.625,573249.0,pullback,mixed,risk_off,0.9782608695652178,hold,hold,0,0,
2457,2025-06-13 13:30:00+00:00,1.56,1.57,1.49,1.5003,62774.0,pullback,mixed,risk_off,0.4360869565217394,hold,hold,0,0,
